location,context,source,target,notes,developer comments
EventsDailyevent.csv,desc_en,Get double rewards for a limited time only! Play 3 matches in Bronze Room - 4-Player South,Get double rewards for a limited time only! Play 3 matches in Bronze Room - 4-Player South,,
EventsDailyevent.csv,desc_en,Get double rewards for a limited time only! Play 2 matches in Bronze Room - 4-Player East,Get double rewards for a limited time only! Play 2 matches in Bronze Room - 4-Player East,,
EventsDailyevent.csv,desc_en,Get double rewards for a limited time only! Play 2 matches in Bronze Room - 4-Player South,Get double rewards for a limited time only! Play 2 matches in Bronze Room - 4-Player South,,
EventsDailyevent.csv,desc_en,Get double rewards for a limited time only! Play 2 matches in Friends Room - 4-Player East,Get double rewards for a limited time only! Play 2 matches in Friends Room - 4-Player East,,
EventsDailyevent.csv,desc_en,Get double rewards for a limited time only! Play 2 matches in Friends Room - 4-Player South,Get double rewards for a limited time only! Play 2 matches in Friends Room - 4-Player South,,
EventsDailyevent.csv,desc_en,Get double rewards for a limited time only! Play 3 matches in Silver Room - 4-Player East,Get double rewards for a limited time only! Play 3 matches in Silver Room - 4-Player East,,
EventsDailyevent.csv,desc_en,Get double rewards for a limited time only! Play 3 matches in Silver Room - 4-Player South,Get double rewards for a limited time only! Play 3 matches in Silver Room - 4-Player South,,
EventsDailyevent.csv,desc_en,Get double rewards for a limited time only! Play 2 matches in Silver Room - 4-Player East,Get double rewards for a limited time only! Play 2 matches in Silver Room - 4-Player East,,
EventsDailyevent.csv,desc_en,Get double rewards for a limited time only! Play 2 matches in Silver Room - 4-Player South,Get double rewards for a limited time only! Play 2 matches in Silver Room - 4-Player South,,
EventsDailyevent.csv,desc_en,Get double rewards for a limited time only! Play 3 matches in Gold Room - 4-Player East,Get double rewards for a limited time only! Play 3 matches in Gold Room - 4-Player East,,
EventsDailyevent.csv,desc_en,Get double rewards for a limited time only! Play 3 matches in Gold Room - 4-Player South,Get double rewards for a limited time only! Play 3 matches in Gold Room - 4-Player South,,
EventsDailyevent.csv,desc_en,Get double rewards for a limited time only! Play 2 matches in Gold Room - 4-Player East,Get double rewards for a limited time only! Play 2 matches in Gold Room - 4-Player East,,
EventsDailyevent.csv,desc_en,Get double rewards for a limited time only! Play 2 matches in Gold Room - 4-Player South,Get double rewards for a limited time only! Play 2 matches in Gold Room - 4-Player South,,
EventsDailyevent.csv,desc_en,Get double rewards for a limited time only! Play 3 matches in Jade Room - 4-Player East,Get double rewards for a limited time only! Play 3 matches in Jade Room - 4-Player East,,
EventsDailyevent.csv,desc_en,Get double rewards for a limited time only! Play 3 matches in Jade Room - 4-Player South,Get double rewards for a limited time only! Play 3 matches in Jade Room - 4-Player South,,
EventsDailyevent.csv,desc_en,Get double rewards for a limited time only! Play 2 matches in Jade Room - 4-Player East,Get double rewards for a limited time only! Play 2 matches in Jade Room - 4-Player East,,
EventsDailyevent.csv,desc_en,Get double rewards for a limited time only! Play 2 matches in Jade Room - 4-Player South,Get double rewards for a limited time only! Play 2 matches in Jade Room - 4-Player South,,
EventsDailyevent.csv,desc_en,Double rewards! Play 2 matches in Bronze Room,Double rewards! Play 2 matches in Bronze Room,,
EventsDailyevent.csv,desc_en,Double rewards! Play 3 matches in Bronze Room,Double rewards! Play 3 matches in Bronze Room,,
EventsDailyevent.csv,desc_en,Double rewards! Get 1st or 2nd 1 time in Bronze Room,Double rewards! Get 1st or 2nd 1 time in Bronze Room,,
EventsDailyevent.csv,desc_en,Double rewards! Win 4 games with Ron,Double rewards! Win 4 games with Ron,,
EventsDailyevent.csv,desc_en,Double rewards! Win 2 games with Tsumo,Double rewards! Win 2 games with Tsumo,,
EventsDailyevent.csv,desc_en,Double rewards! Avoid dealing into others' in 8 games,Double rewards! Avoid dealing into others' in 8 games,,
EventsDailyevent.csv,desc_en,Double rewards! Play 2 matches in Friends Room,Double rewards! Play 2 matches in Friends Room,,
EventsDailyevent.csv,desc_en,Double rewards! Play 2 matches in Silver Room,Double rewards! Play 2 matches in Silver Room,,
EventsDailyevent.csv,desc_en,Double rewards! Play 3 matches in Silver Room,Double rewards! Play 3 matches in Silver Room,,
EventsDailyevent.csv,desc_en,Double rewards! Get 1st or 2nd 1 time in Silver Room,Double rewards! Get 1st or 2nd 1 time in Silver Room,,
EventsDailyevent.csv,desc_en,Double rewards! Play 2 matches in Gold Room,Double rewards! Play 2 matches in Gold Room,,
EventsDailyevent.csv,desc_en,Double rewards! Play 3 matches in Gold Room,Double rewards! Play 3 matches in Gold Room,,
EventsDailyevent.csv,desc_en,Double rewards! Get 1st or 2nd 1 time in Gold Room,Double rewards! Get 1st or 2nd 1 time in Gold Room,,
EventsDailyevent.csv,desc_en,Double rewards! Play 2 matches in Jade Room,Double rewards! Play 2 matches in Jade Room,,
EventsDailyevent.csv,desc_en,Double rewards! Play 3 matches in Jade Room,Double rewards! Play 3 matches in Jade Room,,
EventsDailyevent.csv,desc_en,Double rewards! Get 1st or 2nd 1 time in Jade Room,Double rewards! Get 1st or 2nd 1 time in Jade Room,,
EventsDailyevent.csv,desc_en,Double rewards! Play 2 matches in Room of the Throne,Double rewards! Play 2 matches in Room of the Throne,,
EventsDailyevent.csv,desc_en,Double rewards! Play 3 matches in Room of the Throne,Double rewards! Play 3 matches in Room of the Throne,,
EventsDailyevent.csv,desc_en,Double rewards! Get 1st or 2nd 1 time in Room of the Throne,Double rewards! Get 1st or 2nd 1 time in Room of the Throne,,
EventsDailyevent.csv,desc_en,Get triple rewards for a limited time only! Play 3 matches in Bronze Room - 4-Player East,Get triple rewards for a limited time only! Play 3 matches in Bronze Room - 4-Player East,,
EventsDailyevent.csv,desc_en,Get triple rewards for a limited time only! Play 3 matches in Bronze Room - 4-Player South,Get triple rewards for a limited time only! Play 3 matches in Bronze Room - 4-Player South,,
EventsDailyevent.csv,desc_en,Get triple rewards for a limited time only! Play 2 matches in Bronze Room - 4-Player East,Get triple rewards for a limited time only! Play 2 matches in Bronze Room - 4-Player East,,
EventsDailyevent.csv,desc_en,Get triple rewards for a limited time only! Play 2 matches in Bronze Room - 4-Player South,Get triple rewards for a limited time only! Play 2 matches in Bronze Room - 4-Player South,,
EventsDailyevent.csv,desc_en,Get triple rewards for a limited time only! Play 2 matches in Friends Room - 4-Player East,Get triple rewards for a limited time only! Play 2 matches in Friends Room - 4-Player East,,
EventsDailyevent.csv,desc_en,Get triple rewards for a limited time only! Play 2 matches in Friends Room - 4-Player South,Get triple rewards for a limited time only! Play 2 matches in Friends Room - 4-Player South,,
EventsDailyevent.csv,desc_en,Get triple rewards for a limited time only! Play 3 matches in Silver Room - 4-Player East,Get triple rewards for a limited time only! Play 3 matches in Silver Room - 4-Player East,,
EventsDailyevent.csv,desc_en,Get triple rewards for a limited time only! Play 3 matches in Silver Room - 4-Player South,Get triple rewards for a limited time only! Play 3 matches in Silver Room - 4-Player South,,
EventsDailyevent.csv,desc_en,Get triple rewards for a limited time only! Play 2 matches in Silver Room - 4-Player East,Get triple rewards for a limited time only! Play 2 matches in Silver Room - 4-Player East,,
EventsDailyevent.csv,desc_en,Get triple rewards for a limited time only! Play 2 matches in Silver Room - 4-Player South,Get triple rewards for a limited time only! Play 2 matches in Silver Room - 4-Player South,,
EventsDailyevent.csv,desc_en,Get triple rewards for a limited time only! Play 3 matches in Gold Room - 4-Player East,Get triple rewards for a limited time only! Play 3 matches in Gold Room - 4-Player East,,
EventsDailyevent.csv,desc_en,Get triple rewards for a limited time only! Play 3 matches in Gold Room - 4-Player South,Get triple rewards for a limited time only! Play 3 matches in Gold Room - 4-Player South,,
EventsDailyevent.csv,desc_en,Get triple rewards for a limited time only! Play 2 matches in Gold Room - 4-Player East,Get triple rewards for a limited time only! Play 2 matches in Gold Room - 4-Player East,,
EventsDailyevent.csv,desc_en,Get triple rewards for a limited time only! Play 2 matches in Gold Room - 4-Player South,Get triple rewards for a limited time only! Play 2 matches in Gold Room - 4-Player South,,
EventsDailyevent.csv,desc_en,Get triple rewards for a limited time only! Play 3 matches in Jade Room - 4-Player East,Get triple rewards for a limited time only! Play 3 matches in Jade Room - 4-Player East,,
EventsDailyevent.csv,desc_en,Get triple rewards for a limited time only! Play 3 matches in Jade Room - 4-Player South,Get triple rewards for a limited time only! Play 3 matches in Jade Room - 4-Player South,,
EventsDailyevent.csv,desc_en,Get triple rewards for a limited time only! Play 2 matches in Jade Room - 4-Player East,Get triple rewards for a limited time only! Play 2 matches in Jade Room - 4-Player East,,
EventsDailyevent.csv,desc_en,Get triple rewards for a limited time only! Play 2 matches in Jade Room - 4-Player South,Get triple rewards for a limited time only! Play 2 matches in Jade Room - 4-Player South,,
EventsDailyevent.csv,desc_en,Triple rewards! Play 2 matches in Bronze Room,Triple rewards! Play 2 matches in Bronze Room,,
EventsDailyevent.csv,desc_en,Triple rewards! Play 3 matches in Bronze Room,Triple rewards! Play 3 matches in Bronze Room,,
EventsDailyevent.csv,desc_en,Triple rewards! Get 1st or 2nd 1 time in Bronze Room,Triple rewards! Get 1st or 2nd 1 time in Bronze Room,,
EventsDailyevent.csv,desc_en,Triple rewards! Win 4 games with Ron,Triple rewards! Win 4 games with Ron,,
EventsDailyevent.csv,desc_en,Triple rewards! Win 2 games with Tsumo,Triple rewards! Win 2 games with Tsumo,,
EventsDailyevent.csv,desc_en,Triple rewards! Avoid dealing into others' in 8 games,Triple rewards! Avoid dealing into others' in 8 games,,
EventsDailyevent.csv,desc_en,Triple rewards! Play 2 matches in Friends Room,Triple rewards! Play 2 matches in Friends Room,,
EventsDailyevent.csv,desc_en,Triple rewards! Play 2 matches in Silver Room,Triple rewards! Play 2 matches in Silver Room,,
EventsDailyevent.csv,desc_en,Triple rewards! Play 3 matches in Silver Room,Triple rewards! Play 3 matches in Silver Room,,
EventsDailyevent.csv,desc_en,Triple rewards! Get 1st or 2nd 1 time in Silver Room,Triple rewards! Get 1st or 2nd 1 time in Silver Room,,
EventsDailyevent.csv,desc_en,Triple rewards! Play 2 matches in Gold Room,Triple rewards! Play 2 matches in Gold Room,,
EventsDailyevent.csv,desc_en,Triple rewards! Play 3 matches in Gold Room,Triple rewards! Play 3 matches in Gold Room,,
EventsDailyevent.csv,desc_en,Triple rewards! Get 1st or 2nd 1 time in Gold Room,Triple rewards! Get 1st or 2nd 1 time in Gold Room,,
EventsDailyevent.csv,desc_en,Triple rewards! Play 2 matches in Jade Room,Triple rewards! Play 2 matches in Jade Room,,
EventsDailyevent.csv,desc_en,Triple rewards! Play 3 matches in Jade Room,Triple rewards! Play 3 matches in Jade Room,,
EventsDailyevent.csv,desc_en,Triple rewards! Get 1st or 2nd 1 time in Jade Room,Triple rewards! Get 1st or 2nd 1 time in Jade Room,,
EventsDailyevent.csv,desc_en,Triple rewards! Play 2 matches in Room of the Throne,Triple rewards! Play 2 matches in Room of the Throne,,
EventsDailyevent.csv,desc_en,Triple rewards! Play 3 matches in Room of the Throne,Triple rewards! Play 3 matches in Room of the Throne,,
EventsDailyevent.csv,desc_en,Triple rewards! Get 1st or 2nd 1 time in Room of the Throne,Triple rewards! Get 1st or 2nd 1 time in Room of the Throne,,
EventsDailyevent.csv,desc_en,Red envelope lucky money! Win 1 game with Riichi,Red envelope lucky money! Win 1 game with Riichi,,
EventsDailyevent.csv,desc_en,Red envelope lucky money! Win 2 games with Tanyao,Red envelope lucky money! Win 2 games with Tanyao,,
EventsDailyevent.csv,desc_en,Red envelope lucky money! Win 2 games with Player Wind or Round Wind,Red envelope lucky money! Win 2 games with Player Wind or Round Wind,,
EventsDailyevent.csv,desc_en,Red envelope lucky money! Win 1 game with Flat Hand,Red envelope lucky money! Win 1 game with Flat Hand,,
EventsDailyevent.csv,desc_en,Red envelope lucky money! Win 1 game with Mixed Flush or Pure Flush,Red envelope lucky money! Win 1 game with Mixed Flush or Pure Flush,,
EventsDailyevent.csv,desc_en,Red envelope lucky money! Avoid dealing into others' in 8 games into others' hands,Red envelope lucky money! Avoid dealing into others' in 8 games into others' hands,,
EventsDailyevent.csv,desc_en,Red envelope lucky money! Play 2 matches in Friends Room,Red envelope lucky money! Play 2 matches in Friends Room,,
EventsDailyevent.csv,desc_en,Event!  Play 3 matches in Melee Room,Event!  Play 3 matches in Melee Room,,
EventsDailyevent.csv,desc_en,Event!  Avoid dealing into others' in 8 games,Event!  Avoid dealing into others' in 8 games,,
EventsSoscoin.csv,desc_en,Only players of Adept rank or above can claim Revival Tokens. Keep working!,Only players of Adept rank or above can claim Revival Tokens. Keep working!,,
EventsSoscoin.csv,desc_en,You are currently an Adept.You may claim this when you have less than 4500 coppers. Available once per day.,You are currently an Adept.You may claim this when you have less than 4500 coppers. Available once per day.,,
EventsSoscoin.csv,desc_en,You are current an Expert. You may claim this when you have less than 9000 coppers. Available once per day.,You are current an Expert. You may claim this when you have less than 9000 coppers. Available once per day.,,
EventsSoscoin.csv,desc_en,You are current a Master. You may claim this when you have less than 18000 coppers. Available once per day.,You are current a Master. You may claim this when you have less than 18000 coppers. Available once per day.,,
EventsSoscoin.csv,desc_en,You are current a Saint. You may claim this when you have less than 18000 coppers. Available once per day.,You are current a Saint. You may claim this when you have less than 18000 coppers. Available once per day.,,
EventsSoscoin.csv,desc_en,You are current a Celestial. You may claim this when you have less than 18000 coppers. Available once per day.,You are current a Celestial. You may claim this when you have less than 18000 coppers. Available once per day.,,
ExchangeExchange.csv,name_en,"5,000 Coppers","5,000 Coppers",,
ExchangeExchange.csv,desc_en,An ordinary currency issued by the Mahjong Soul Temple. Can be used for a variety of purposes.,An ordinary currency issued by the Mahjong Soul Temple. Can be used for a variety of purposes.,,
ExchangeExchange.csv,name_en,"30,000 Coppers","30,000 Coppers",,
ExchangeExchange.csv,name_en,"60,000 Coppers","60,000 Coppers",,
ExchangeExchange.csv,name_en,"300,000 Coppers","300,000 Coppers",,
ExchangeExchange.csv,name_en,"500,000 Coppers","500,000 Coppers",,
ExchangeExchange.csv,name_en,"1,000,000 Coppers","1,000,000 Coppers",,
ExchangeFushiquanexchange.csv,name_en,10Jade,10Jade,,
ExchangeFushiquanexchange.csv,desc_en,Can be used to buy props.,Can be used to buy props.,,
ExchangeSearchexchange.csv,name_en,200 Summon Stones,200 Summon Stones,,
ExchangeSearchexchange.csv,desc_en,Collect a specific amount to summon.,Collect a specific amount to summon.,,
ExchangeSearchexchange.csv,name_en,"1,800 Summon Stones","1,800 Summon Stones",,
FanFan.csv,name_en,Fully Concealed Hand,Fully Concealed Hand,,
FanFan.csv,name_en,Riichi,Riichi,,
FanFan.csv,name_en,Robbing a Kan,Robbing a Kan,,
FanFan.csv,name_en,After a Kan,After a Kan,,
FanFan.csv,name_en,Under the Sea,Under the Sea,,
FanFan.csv,name_en,Under the River,Under the River,,
FanFan.csv,name_en,White Dragon,White Dragon,,
FanFan.csv,name_en,Green Dragon,Green Dragon,,
FanFan.csv,name_en,Red Dragon,Red Dragon,,
FanFan.csv,name_en,Seat Wind,Seat Wind,,
FanFan.csv,name_en,Prevalent Wind,Prevalent Wind,,
FanFan.csv,name_en,All Simples,All Simples,,
FanFan.csv,name_en,Pure Double Sequence,Pure Double Sequence,,
FanFan.csv,name_en,Pinfu,Pinfu,,
FanFan.csv,name_en,Half Outside Hand,Half Outside Hand,,
FanFan.csv,name_en,Pure Straight,Pure Straight,,
FanFan.csv,name_en,Mixed Triple Sequence,Mixed Triple Sequence,,
FanFan.csv,name_en,Double Riichi,Double Riichi,,
FanFan.csv,name_en,Triple Triplets,Triple Triplets,,
FanFan.csv,name_en,Three Quads,Three Quads,,
FanFan.csv,name_en,All Triplets,All Triplets,,
FanFan.csv,name_en,Three Concealed Triplets,Three Concealed Triplets,,
FanFan.csv,name_en,Little Three Dragons,Little Three Dragons,,
FanFan.csv,name_en,All Terminals and Honors,All Terminals and Honors,,
FanFan.csv,name_en,Seven Pairs,Seven Pairs,,
FanFan.csv,name_en,Fully Outside Hand,Fully Outside Hand,,
FanFan.csv,name_en,Half Flush,Half Flush,,
FanFan.csv,name_en,Twice Pure Double Sequence,Twice Pure Double Sequence,,
FanFan.csv,name_en,Full Flush,Full Flush,,
FanFan.csv,name_en,Ippatsu,Ippatsu,,
FanFan.csv,name_en,Dora,Dora,,
FanFan.csv,name_en,Red Five,Red Five,,
FanFan.csv,name_en,Ura Dora,Ura Dora,,
FanFan.csv,name_en,Kita,Kita,,
FanFan.csv,name_en,Blessing of Heaven,Blessing of Heaven,,
FanFan.csv,name_en,Blessing of Earth,Blessing of Earth,,
FanFan.csv,name_en,Big Three Dragons,Big Three Dragons,,
FanFan.csv,name_en,Four Concealed Triplets,Four Concealed Triplets,,
FanFan.csv,name_en,All Honors,All Honors,,
FanFan.csv,name_en,All Green,All Green,,
FanFan.csv,name_en,All Terminals,All Terminals,,
FanFan.csv,name_en,Thirteen Orphans,Thirteen Orphans,,
FanFan.csv,name_en,Four Little Winds,Four Little Winds,,
FanFan.csv,name_en,Four Quads,Four Quads,,
FanFan.csv,name_en,Nine Gates,Nine Gates,,
FanFan.csv,name_en,Eight-time East Staying,Eight-time East Staying,,
FanFan.csv,name_en,True Nine Gates,True Nine Gates,,
FanFan.csv,name_en,Single-wait Four Concealed Triplets,Single-wait Four Concealed Triplets,,
FanFan.csv,name_en,Thirteen-wait Thirteen Orphans,Thirteen-wait Thirteen Orphans,,
FanFan.csv,name_en,Four Big Winds,Four Big Winds,,
FanFan.csv,name_en,Tsubame-gaeshi,Tsubame-gaeshi,,
FanFan.csv,name_en,Kanburi,Kanburi,,
FanFan.csv,name_en,Shiiaruraotai,Shiiaruraotai,,
FanFan.csv,name_en,Uumensai,Uumensai,,
FanFan.csv,name_en,Three Chained Triplets,Three Chained Triplets,,
FanFan.csv,name_en,Pure Triple Chow,Pure Triple Chow,,
FanFan.csv,name_en,Iipinmoyue,Iipinmoyue,,
FanFan.csv,name_en,Chuupinraoyui,Chuupinraoyui,,
FanFan.csv,name_en,Hand of Man,Hand of Man,,
FanFan.csv,name_en,Big Wheels,Big Wheels,,
FanFan.csv,name_en,Bamboo Forest,Bamboo Forest,,
FanFan.csv,name_en,Numerous Neighbours,Numerous Neighbours,,
FanFan.csv,name_en,Ishinouenimosannen,Ishinouenimosannen,,
FanFan.csv,name_en,Big Seven Stars,Big Seven Stars,,
FandescFandesc.csv,name_en,Riichi,Riichi,,
FandescFandesc.csv,desc_en,Win a hand after you declared Riichi; You may declare Riichi when you achieve Tenpai (ready hand) at Menzenchin (closed hand),Win a hand after you declared Riichi; You may declare Riichi when you achieve Tenpai (ready hand) at Menzenchin (closed hand),,
